,city,latitude,longitude,date,conditions,description
834,San Francisco,37.7771,-122.42,2023-05-07,Partially cloudy,Partly cloudy throughout the day.
835,San Francisco,37.7771,-122.42,2023-05-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
836,San Francisco,37.7771,-122.42,2023-05-09,Partially cloudy,Partly cloudy throughout the day.
837,San Francisco,37.7771,-122.42,2023-05-10,Partially cloudy,Partly cloudy throughout the day.
838,San Francisco,37.7771,-122.42,2023-05-11,Partially cloudy,Partly cloudy throughout the day.
839,San Francisco,37.7771,-122.42,2023-05-12,Partially cloudy,Clearing in the afternoon.
840,San Francisco,37.7771,-122.42,2023-05-13,Partially cloudy,Clearing in the afternoon.
841,San Francisco,37.7771,-122.42,2023-05-14,Partially cloudy,Partly cloudy throughout the day.
842,San Francisco,37.7771,-122.42,2023-05-15,Partially cloudy,Clearing in the afternoon.
843,San Francisco,37.7771,-122.42,2023-05-16,Partially cloudy,Clearing in the afternoon.
844,San Francisco,37.7771,-122.42,2023-05-17,Partially cloudy,Clearing in the afternoon.
845,San Francisco,37.7771,-122.42,2023-05-18,Partially cloudy,Partly cloudy throughout the day.
846,San Francisco,37.7771,-122.42,2023-05-19,Partially cloudy,Partly cloudy throughout the day.
847,San Francisco,37.7771,-122.42,2023-05-20,Overcast,Cloudy skies throughout the day.
848,San Francisco,37.7771,-122.42,2023-05-21,Partially cloudy,Partly cloudy throughout the day.
849,San Francisco,37.7771,-122.42,2023-05-22,Partially cloudy,Clearing in the afternoon.
850,San Francisco,37.7771,-122.42,2023-05-23,Partially cloudy,Partly cloudy throughout the day.
851,San Francisco,37.7771,-122.42,2023-05-24,Partially cloudy,Partly cloudy throughout the day.
852,San Francisco,37.7771,-122.42,2023-05-25,Partially cloudy,Partly cloudy throughout the day.
853,San Francisco,37.7771,-122.42,2023-05-26,Partially cloudy,Partly cloudy throughout the day.
854,San Francisco,37.7771,-122.42,2023-05-27,Partially cloudy,Clearing in the afternoon.
855,San Francisco,37.7771,-122.42,2023-05-28,Overcast,Cloudy skies throughout the day.
856,San Francisco,37.7771,-122.42,2023-05-29,Partially cloudy,Partly cloudy throughout the day.
857,San Francisco,37.7771,-122.42,2023-05-30,Partially cloudy,Partly cloudy throughout the day.
858,San Francisco,37.7771,-122.42,2023-05-31,Partially cloudy,Partly cloudy throughout the day.
859,San Francisco,37.7771,-122.42,2023-06-01,Partially cloudy,Clearing in the afternoon.
860,San Francisco,37.7771,-122.42,2023-06-02,Partially cloudy,Partly cloudy throughout the day.
861,San Francisco,37.7771,-122.42,2023-06-03,Partially cloudy,Partly cloudy throughout the day.
862,San Francisco,37.7771,-122.42,2023-06-04,Partially cloudy,Partly cloudy throughout the day.
863,San Francisco,37.7771,-122.42,2023-06-05,Partially cloudy,Partly cloudy throughout the day.
864,San Francisco,37.7771,-122.42,2023-06-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
865,San Francisco,37.7771,-122.42,2023-06-07,Partially cloudy,Partly cloudy throughout the day.
866,San Francisco,37.7771,-122.42,2023-06-08,Partially cloudy,Partly cloudy throughout the day.
867,San Francisco,37.7771,-122.42,2023-06-09,Partially cloudy,Partly cloudy throughout the day.
868,San Francisco,37.7771,-122.42,2023-06-10,Partially cloudy,Partly cloudy throughout the day.
869,San Francisco,37.7771,-122.42,2023-06-11,Partially cloudy,Partly cloudy throughout the day.
870,San Francisco,37.7771,-122.42,2023-06-12,Partially cloudy,Partly cloudy throughout the day.
871,San Francisco,37.7771,-122.42,2023-06-13,Partially cloudy,Partly cloudy throughout the day.
872,San Francisco,37.7771,-122.42,2023-06-14,Partially cloudy,Partly cloudy throughout the day.
873,San Francisco,37.7771,-122.42,2023-06-15,Partially cloudy,Clearing in the afternoon.
874,San Francisco,37.7771,-122.42,2023-06-16,Partially cloudy,Clearing in the afternoon.
875,San Francisco,37.7771,-122.42,2023-06-17,Partially cloudy,Partly cloudy throughout the day.
876,San Francisco,37.7771,-122.42,2023-06-18,Partially cloudy,Partly cloudy throughout the day.
877,San Francisco,37.7771,-122.42,2023-06-19,Partially cloudy,Partly cloudy throughout the day.
878,San Francisco,37.7771,-122.42,2023-06-20,Clear,Clear conditions throughout the day.
879,San Francisco,37.7771,-122.42,2023-06-21,Partially cloudy,Partly cloudy throughout the day.
880,San Francisco,37.7771,-122.42,2023-06-22,Partially cloudy,Partly cloudy throughout the day.
881,San Francisco,37.7771,-122.42,2023-06-23,Partially cloudy,Partly cloudy throughout the day.
882,San Francisco,37.7771,-122.42,2023-06-24,Partially cloudy,Partly cloudy throughout the day.
883,San Francisco,37.7771,-122.42,2023-06-25,Overcast,Cloudy skies throughout the day.
884,San Francisco,37.7771,-122.42,2023-06-26,Partially cloudy,Partly cloudy throughout the day.
885,San Francisco,37.7771,-122.42,2023-06-27,Overcast,Cloudy skies throughout the day.
886,San Francisco,37.7771,-122.42,2023-06-28,Partially cloudy,Partly cloudy throughout the day.
887,San Francisco,37.7771,-122.42,2023-06-29,Partially cloudy,Clearing in the afternoon.
888,San Francisco,37.7771,-122.42,2023-06-30,Partially cloudy,Partly cloudy throughout the day.
889,San Francisco,37.7771,-122.42,2023-07-01,Clear,Clear conditions throughout the day.
890,San Francisco,37.7771,-122.42,2023-07-02,Partially cloudy,Partly cloudy throughout the day.
891,San Francisco,37.7771,-122.42,2023-07-03,Partially cloudy,Partly cloudy throughout the day.
892,San Francisco,37.7771,-122.42,2023-07-04,Partially cloudy,Clearing in the afternoon.
893,San Francisco,37.7771,-122.42,2023-07-05,Partially cloudy,Clearing in the afternoon.
894,San Francisco,37.7771,-122.42,2023-07-06,Partially cloudy,Partly cloudy throughout the day.
895,San Francisco,37.7771,-122.42,2023-07-07,Overcast,Cloudy skies throughout the day.
896,San Francisco,37.7771,-122.42,2023-07-08,Partially cloudy,Partly cloudy throughout the day.
897,San Francisco,37.7771,-122.42,2023-07-09,Overcast,Cloudy skies throughout the day.
898,San Francisco,37.7771,-122.42,2023-07-10,Partially cloudy,Clearing in the afternoon.
899,San Francisco,37.7771,-122.42,2023-07-11,Partially cloudy,Partly cloudy throughout the day.
900,San Francisco,37.7771,-122.42,2023-07-12,Partially cloudy,Clearing in the afternoon.
901,San Francisco,37.7771,-122.42,2023-07-13,Partially cloudy,Clearing in the afternoon.
902,San Francisco,37.7771,-122.42,2023-07-14,Partially cloudy,Partly cloudy throughout the day.
903,San Francisco,37.7771,-122.42,2023-07-15,Partially cloudy,Clearing in the afternoon.
904,San Francisco,37.7771,-122.42,2023-07-16,Partially cloudy,Partly cloudy throughout the day.
905,San Francisco,37.7771,-122.42,2023-07-17,Partially cloudy,Partly cloudy throughout the day.
906,San Francisco,37.7771,-122.42,2023-07-18,Partially cloudy,Partly cloudy throughout the day.
907,San Francisco,37.7771,-122.42,2023-07-19,Partially cloudy,Clearing in the afternoon.
908,San Francisco,37.7771,-122.42,2023-07-20,Partially cloudy,Partly cloudy throughout the day.
909,San Francisco,37.7771,-122.42,2023-07-21,Clear,Clear conditions throughout the day.
910,San Francisco,37.7771,-122.42,2023-07-22,Partially cloudy,Partly cloudy throughout the day.
911,San Francisco,37.7771,-122.42,2023-07-23,Partially cloudy,Partly cloudy throughout the day.
912,San Francisco,37.7771,-122.42,2023-07-24,Partially cloudy,Partly cloudy throughout the day.
913,San Francisco,37.7771,-122.42,2023-07-25,Partially cloudy,Partly cloudy throughout the day.
914,San Francisco,37.7771,-122.42,2023-07-26,Partially cloudy,Partly cloudy throughout the day.
915,San Francisco,37.7771,-122.42,2023-07-27,Partially cloudy,Partly cloudy throughout the day.
916,San Francisco,37.7771,-122.42,2023-07-28,Partially cloudy,Partly cloudy throughout the day.
917,San Francisco,37.7771,-122.42,2023-07-29,Partially cloudy,Partly cloudy throughout the day.
918,San Francisco,37.7771,-122.42,2023-07-30,Partially cloudy,Partly cloudy throughout the day.
919,San Francisco,37.7771,-122.42,2023-07-31,Partially cloudy,Partly cloudy throughout the day.
920,Seattle,47.6036,-122.329,2023-05-01,"Rain, Overcast",Cloudy skies throughout the day with rain.
921,Seattle,47.6036,-122.329,2023-05-02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
922,Seattle,47.6036,-122.329,2023-05-03,Clear,Clear conditions throughout the day.
923,Seattle,47.6036,-122.329,2023-05-04,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
924,Seattle,47.6036,-122.329,2023-05-05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
925,Seattle,47.6036,-122.329,2023-05-06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
926,Seattle,47.6036,-122.329,2023-05-07,Partially cloudy,Partly cloudy throughout the day.
927,Seattle,47.6036,-122.329,2023-05-08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
928,Seattle,47.6036,-122.329,2023-05-09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
929,Seattle,47.6036,-122.329,2023-05-10,Clear,Clear conditions throughout the day.
930,Seattle,47.6036,-122.329,2023-05-11,Clear,Clear conditions throughout the day.
931,Seattle,47.6036,-122.329,2023-05-12,Clear,Clear conditions throughout the day.
932,Seattle,47.6036,-122.329,2023-05-13,Clear,Clear conditions throughout the day.
933,Seattle,47.6036,-122.329,2023-05-14,Clear,Clear conditions throughout the day.
934,Seattle,47.6036,-122.329,2023-05-15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
935,Seattle,47.6036,-122.329,2023-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
936,Seattle,47.6036,-122.329,2023-05-17,Clear,Clear conditions throughout the day.
937,Seattle,47.6036,-122.329,2023-05-18,Clear,Clear conditions throughout the day.
938,Seattle,47.6036,-122.329,2023-05-19,Partially cloudy,Partly cloudy throughout the day.
939,Seattle,47.6036,-122.329,2023-05-20,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
940,Seattle,47.6036,-122.329,2023-05-21,Overcast,Cloudy skies throughout the day.
941,Seattle,47.6036,-122.329,2023-05-22,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
942,Seattle,47.6036,-122.329,2023-05-23,Partially cloudy,Partly cloudy throughout the day.
943,Seattle,47.6036,-122.329,2023-05-24,Partially cloudy,Partly cloudy throughout the day.
944,Seattle,47.6036,-122.329,2023-05-25,Clear,Clear conditions throughout the day.
945,Seattle,47.6036,-122.329,2023-05-26,Clear,Clear conditions throughout the day.
946,Seattle,47.6036,-122.329,2023-05-27,Partially cloudy,Partly cloudy throughout the day.
947,Seattle,47.6036,-122.329,2023-05-28,Partially cloudy,Partly cloudy throughout the day.
948,Seattle,47.6036,-122.329,2023-05-29,Partially cloudy,Partly cloudy throughout the day.
949,Seattle,47.6036,-122.329,2023-05-30,Partially cloudy,Partly cloudy throughout the day.
950,Seattle,47.6036,-122.329,2023-05-31,Partially cloudy,Partly cloudy throughout the day.
951,Seattle,47.6036,-122.329,2023-06-01,Partially cloudy,Partly cloudy throughout the day.
952,Seattle,47.6036,-122.329,2023-06-02,Clear,Clear conditions throughout the day.
953,Seattle,47.6036,-122.329,2023-06-03,Clear,Clear conditions throughout the day.
954,Seattle,47.6036,-122.329,2023-06-04,Clear,Clear conditions throughout the day.
955,Seattle,47.6036,-122.329,2023-06-05,Clear,Clear conditions throughout the day.
956,Seattle,47.6036,-122.329,2023-06-06,Clear,Clear conditions throughout the day.
957,Seattle,47.6036,-122.329,2023-06-07,Clear,Clear conditions throughout the day.
958,Seattle,47.6036,-122.329,2023-06-08,Partially cloudy,Clearing in the afternoon.
959,Seattle,47.6036,-122.329,2023-06-09,"Rain, Overcast",Cloudy skies throughout the day with rain.
960,Seattle,47.6036,-122.329,2023-06-10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
961,Seattle,47.6036,-122.329,2023-06-11,Partially cloudy,Partly cloudy throughout the day.
962,Seattle,47.6036,-122.329,2023-06-12,Clear,Clear conditions throughout the day.
963,Seattle,47.6036,-122.329,2023-06-13,Partially cloudy,Partly cloudy throughout the day.
964,Seattle,47.6036,-122.329,2023-06-14,Partially cloudy,Partly cloudy throughout the day.
965,Seattle,47.6036,-122.329,2023-06-15,Partially cloudy,Partly cloudy throughout the day.
966,Seattle,47.6036,-122.329,2023-06-16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
967,Seattle,47.6036,-122.329,2023-06-17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
968,Seattle,47.6036,-122.329,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
969,Seattle,47.6036,-122.329,2023-06-19,"Rain, Overcast",Cloudy skies throughout the day with rain.
970,Seattle,47.6036,-122.329,2023-06-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
971,Seattle,47.6036,-122.329,2023-06-21,Partially cloudy,Partly cloudy throughout the day.
972,Seattle,47.6036,-122.329,2023-06-22,Clear,Clear conditions throughout the day.
973,Seattle,47.6036,-122.329,2023-06-23,Clear,Clear conditions throughout the day.
974,Seattle,47.6036,-122.329,2023-06-24,Partially cloudy,Clearing in the afternoon.
975,Seattle,47.6036,-122.329,2023-06-25,Clear,Clear conditions throughout the day.
976,Seattle,47.6036,-122.329,2023-06-26,Partially cloudy,Partly cloudy throughout the day.
977,Seattle,47.6036,-122.329,2023-06-27,Partially cloudy,Partly cloudy throughout the day.
978,Seattle,47.6036,-122.329,2023-06-28,Partially cloudy,Clearing in the afternoon.
979,Seattle,47.6036,-122.329,2023-06-29,Clear,Clear conditions throughout the day.
980,Seattle,47.6036,-122.329,2023-06-30,Clear,Clear conditions throughout the day.
981,Seattle,47.6036,-122.329,2023-07-01,Partially cloudy,Partly cloudy throughout the day.
982,Seattle,47.6036,-122.329,2023-07-02,Clear,Clear conditions throughout the day.
983,Seattle,47.6036,-122.329,2023-07-03,Clear,Clear conditions throughout the day.
984,Seattle,47.6036,-122.329,2023-07-04,Clear,Clear conditions throughout the day.
985,Seattle,47.6036,-122.329,2023-07-05,Clear,Clear conditions throughout the day.
986,Seattle,47.6036,-122.329,2023-07-06,Clear,Clear conditions throughout the day.
987,Seattle,47.6036,-122.329,2023-07-07,Partially cloudy,Partly cloudy throughout the day.
988,Seattle,47.6036,-122.329,2023-07-08,Partially cloudy,Partly cloudy throughout the day.
989,Seattle,47.6036,-122.329,2023-07-09,Clear,Clear conditions throughout the day.
990,Seattle,47.6036,-122.329,2023-07-10,Partially cloudy,Partly cloudy throughout the day.
991,Seattle,47.6036,-122.329,2023-07-11,Partially cloudy,Clearing in the afternoon.
992,Seattle,47.6036,-122.329,2023-07-12,Partially cloudy,Partly cloudy throughout the day.
993,Seattle,47.6036,-122.329,2023-07-13,Clear,Clear conditions throughout the day.
994,Seattle,47.6036,-122.329,2023-07-14,Clear,Clear conditions throughout the day.
995,Seattle,47.6036,-122.329,2023-07-15,Clear,Clear conditions throughout the day.
996,Seattle,47.6036,-122.329,2023-07-16,Clear,Clear conditions throughout the day.
997,Seattle,47.6036,-122.329,2023-07-17,Partially cloudy,Partly cloudy throughout the day.
998,Seattle,47.6036,-122.329,2023-07-18,Clear,Clear conditions throughout the day.
999,Seattle,47.6036,-122.329,2023-07-19,Clear,Clear conditions throughout the day.
1000,Seattle,47.6036,-122.329,2023-07-20,Clear,Clear conditions throughout the day.
1001,Seattle,47.6036,-122.329,2023-07-21,Partially cloudy,Partly cloudy throughout the day.
1002,Seattle,47.6036,-122.329,2023-07-22,Partially cloudy,Clearing in the afternoon.
1003,Seattle,47.6036,-122.329,2023-07-23,Clear,Clear conditions throughout the day.
1004,Seattle,47.6036,-122.329,2023-07-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
1005,Seattle,47.6036,-122.329,2023-07-25,Partially cloudy,Partly cloudy throughout the day.
1006,Seattle,47.6036,-122.329,2023-07-26,Partially cloudy,Partly cloudy throughout the day.
1007,Seattle,47.6036,-122.329,2023-07-27,Clear,Clear conditions throughout the day.
1008,Seattle,47.6036,-122.329,2023-07-28,Partially cloudy,Clearing in the afternoon.
1009,Seattle,47.6036,-122.329,2023-07-29,Partially cloudy,Clearing in the afternoon.
1010,Seattle,47.6036,-122.329,2023-07-30,Partially cloudy,Partly cloudy throughout the day.
1011,Seattle,47.6036,-122.329,2023-07-31,Clear,Clear conditions throughout the day.
1012,Phoenix,33.4483,-112.076,2023-05-01,Partially cloudy,Partly cloudy throughout the day.
1013,Phoenix,33.4483,-112.076,2023-05-02,Partially cloudy,Partly cloudy throughout the day.
1014,Phoenix,33.4483,-112.076,2023-05-03,Partially cloudy,Partly cloudy throughout the day.
1015,Phoenix,33.4483,-112.076,2023-05-04,Partially cloudy,Partly cloudy throughout the day.
1016,Phoenix,33.4483,-112.076,2023-05-05,Clear,Clear conditions throughout the day.
1017,Phoenix,33.4483,-112.076,2023-05-06,Partially cloudy,Partly cloudy throughout the day.
1018,Phoenix,33.4483,-112.076,2023-05-07,Partially cloudy,Partly cloudy throughout the day.
1019,Phoenix,33.4483,-112.076,2023-05-08,Clear,Clear conditions throughout the day.
1020,Phoenix,33.4483,-112.076,2023-05-09,Clear,Clear conditions throughout the day.
1021,Phoenix,33.4483,-112.076,2023-05-10,Partially cloudy,Clearing in the afternoon.
1022,Phoenix,33.4483,-112.076,2023-05-11,Clear,Clear conditions throughout the day.
1023,Phoenix,33.4483,-112.076,2023-05-12,Clear,Clear conditions throughout the day.
1024,Phoenix,33.4483,-112.076,2023-05-13,Partially cloudy,Partly cloudy throughout the day.
1025,Phoenix,33.4483,-112.076,2023-05-14,Partially cloudy,Partly cloudy throughout the day.
1026,Phoenix,33.4483,-112.076,2023-05-15,Partially cloudy,Partly cloudy throughout the day.
1027,Phoenix,33.4483,-112.076,2023-05-16,Partially cloudy,Partly cloudy throughout the day.
1028,Phoenix,33.4483,-112.076,2023-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
1029,Phoenix,33.4483,-112.076,2023-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
1030,Phoenix,33.4483,-112.076,2023-05-19,Partially cloudy,Partly cloudy throughout the day.
1031,Phoenix,33.4483,-112.076,2023-05-20,Partially cloudy,Partly cloudy throughout the day.
1032,Phoenix,33.4483,-112.076,2023-05-21,Partially cloudy,Partly cloudy throughout the day.
1033,Phoenix,33.4483,-112.076,2023-05-22,Clear,Clear conditions throughout the day.
1034,Phoenix,33.4483,-112.076,2023-05-23,Clear,Clear conditions throughout the day.
1035,Phoenix,33.4483,-112.076,2023-05-24,Clear,Clear conditions throughout the day.
1036,Phoenix,33.4483,-112.076,2023-05-25,Clear,Clear conditions throughout the day.
1037,Phoenix,33.4483,-112.076,2023-05-26,Clear,Clear conditions throughout the day.
1038,Phoenix,33.4483,-112.076,2023-05-27,Clear,Clear conditions throughout the day.
1039,Phoenix,33.4483,-112.076,2023-05-28,Clear,Clear conditions throughout the day.
1040,Phoenix,33.4483,-112.076,2023-05-29,Clear,Clear conditions throughout the day.
1041,Phoenix,33.4483,-112.076,2023-05-30,Clear,Clear conditions throughout the day.
1042,Phoenix,33.4483,-112.076,2023-05-31,Clear,Clear conditions throughout the day.
1043,Phoenix,33.4483,-112.076,2023-06-01,Clear,Clear conditions throughout the day.
1044,Phoenix,33.4483,-112.076,2023-06-02,Partially cloudy,Partly cloudy throughout the day.
1045,Phoenix,33.4483,-112.076,2023-06-03,Clear,Clear conditions throughout the day.
1046,Phoenix,33.4483,-112.076,2023-06-04,Partially cloudy,Partly cloudy throughout the day.
1047,Phoenix,33.4483,-112.076,2023-06-05,Partially cloudy,Partly cloudy throughout the day.
1048,Phoenix,33.4483,-112.076,2023-06-06,Partially cloudy,Partly cloudy throughout the day.
1049,Phoenix,33.4483,-112.076,2023-06-07,Partially cloudy,Partly cloudy throughout the day.
1050,Phoenix,33.4483,-112.076,2023-06-08,Partially cloudy,Becoming cloudy in the afternoon.
1051,Phoenix,33.4483,-112.076,2023-06-09,Partially cloudy,Partly cloudy throughout the day.
1052,Phoenix,33.4483,-112.076,2023-06-10,Partially cloudy,Partly cloudy throughout the day.
1053,Phoenix,33.4483,-112.076,2023-06-11,Partially cloudy,Partly cloudy throughout the day.
1054,Phoenix,33.4483,-112.076,2023-06-12,Clear,Clear conditions throughout the day.
1055,Phoenix,33.4483,-112.076,2023-06-13,Clear,Clear conditions throughout the day.
1056,Phoenix,33.4483,-112.076,2023-06-14,Clear,Clear conditions throughout the day.
1057,Phoenix,33.4483,-112.076,2023-06-15,Clear,Clear conditions throughout the day.
1058,Phoenix,33.4483,-112.076,2023-06-16,Partially cloudy,Partly cloudy throughout the day.
1059,Phoenix,33.4483,-112.076,2023-06-17,Partially cloudy,Partly cloudy throughout the day.
1060,Phoenix,33.4483,-112.076,2023-06-18,Partially cloudy,Partly cloudy throughout the day.
1061,Phoenix,33.4483,-112.076,2023-06-19,Partially cloudy,Partly cloudy throughout the day.
1062,Phoenix,33.4483,-112.076,2023-06-20,Partially cloudy,Partly cloudy throughout the day.
1063,Phoenix,33.4483,-112.076,2023-06-21,Partially cloudy,Partly cloudy throughout the day.
1064,Phoenix,33.4483,-112.076,2023-06-22,Clear,Clear conditions throughout the day.
1065,Phoenix,33.4483,-112.076,2023-06-23,Clear,Clear conditions throughout the day.
1066,Phoenix,33.4483,-112.076,2023-06-24,Clear,Clear conditions throughout the day.
1067,Phoenix,33.4483,-112.076,2023-06-25,Clear,Clear conditions throughout the day.
1068,Phoenix,33.4483,-112.076,2023-06-26,Partially cloudy,Partly cloudy throughout the day.
1069,Phoenix,33.4483,-112.076,2023-06-27,Clear,Clear conditions throughout the day.
1070,Phoenix,33.4483,-112.076,2023-06-28,Clear,Clear conditions throughout the day.
1071,Phoenix,33.4483,-112.076,2023-06-29,Clear,Clear conditions throughout the day.
1072,Phoenix,33.4483,-112.076,2023-06-30,Clear,Clear conditions throughout the day.
1073,Phoenix,33.4483,-112.076,2023-07-01,Clear,Clear conditions throughout the day.
1074,Phoenix,33.4483,-112.076,2023-07-02,Clear,Clear conditions throughout the day.
1075,Phoenix,33.4483,-112.076,2023-07-03,Clear,Clear conditions throughout the day.
1076,Phoenix,33.4483,-112.076,2023-07-04,Clear,Clear conditions throughout the day.
1077,Phoenix,33.4483,-112.076,2023-07-05,Clear,Clear conditions throughout the day.
1078,Phoenix,33.4483,-112.076,2023-07-06,Clear,Clear conditions throughout the day.
1079,Phoenix,33.4483,-112.076,2023-07-07,Clear,Clear conditions throughout the day.
1080,Phoenix,33.4483,-112.076,2023-07-08,Clear,Clear conditions throughout the day.
1081,Phoenix,33.4483,-112.076,2023-07-09,Clear,Clear conditions throughout the day.
1082,Phoenix,33.4483,-112.076,2023-07-10,Partially cloudy,Partly cloudy throughout the day.
1083,Phoenix,33.4483,-112.076,2023-07-11,Partially cloudy,Partly cloudy throughout the day.
1084,Phoenix,33.4483,-112.076,2023-07-12,Partially cloudy,Partly cloudy throughout the day.
1085,Phoenix,33.4483,-112.076,2023-07-13,Partially cloudy,Partly cloudy throughout the day.
1086,Phoenix,33.4483,-112.076,2023-07-14,Partially cloudy,Becoming cloudy in the afternoon.
1087,Phoenix,33.4483,-112.076,2023-07-15,Partially cloudy,Partly cloudy throughout the day.
1088,Phoenix,33.4483,-112.076,2023-07-16,Partially cloudy,Partly cloudy throughout the day.
1089,Phoenix,33.4483,-112.076,2023-07-17,Partially cloudy,Partly cloudy throughout the day.
1090,Phoenix,33.4483,-112.076,2023-07-18,Partially cloudy,Partly cloudy throughout the day.
1091,Phoenix,33.4483,-112.076,2023-07-19,Partially cloudy,Partly cloudy throughout the day.
1092,Phoenix,33.4483,-112.076,2023-07-20,Partially cloudy,Partly cloudy throughout the day.
1093,Phoenix,33.4483,-112.076,2023-07-21,Partially cloudy,Partly cloudy throughout the day.
1094,Phoenix,33.4483,-112.076,2023-07-22,Partially cloudy,Partly cloudy throughout the day.
1095,Phoenix,33.4483,-112.076,2023-07-23,Partially cloudy,Partly cloudy throughout the day.
1096,Phoenix,33.4483,-112.076,2023-07-24,Partially cloudy,Partly cloudy throughout the day.
1097,Phoenix,33.4483,-112.076,2023-07-25,Partially cloudy,Partly cloudy throughout the day.
1098,Phoenix,33.4483,-112.076,2023-07-26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
1099,Phoenix,33.4483,-112.076,2023-07-27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
1100,Phoenix,33.4483,-112.076,2023-07-28,Partially cloudy,Partly cloudy throughout the day.
1101,Phoenix,33.4483,-112.076,2023-07-29,Partially cloudy,Clearing in the afternoon.
1102,Phoenix,33.4483,-112.076,2023-07-30,Partially cloudy,Partly cloudy throughout the day.
1103,Phoenix,33.4483,-112.076,2023-07-31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
