,city,date,conditions,description,cloudcover,dewpoint,pressure,humidity,uv_index,visibility,feelslike,feelslikemin,feelslikemax,temp,tempmin,tempmax,precipitation,precipitation_type,wind_direction,wind_speed,wind_gust,severe_risk,moonphase,sunrise,sunset
346,Atlanta,2023-07-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,71.0,68.0,1012.0,76.7,5.0,8.9,77.7,69.5,89.0,76.6,69.5,85.5,0.807,['rain'],330.8,11.3,21.9,30.0,0.75,06:35:05,20:50:41
347,Atlanta,2023-07-11,Partially cloudy,Partly cloudy throughout the day.,20.1,65.8,1015.1,66.7,5.0,9.9,79.6,69.2,90.3,78.9,69.2,88.3,0.0,,292.8,9.8,17.2,10.0,0.79,06:35:39,20:50:23
348,Atlanta,2023-07-12,Partially cloudy,Partly cloudy throughout the day.,34.9,67.9,1015.6,67.0,5.0,9.9,83.0,69.8,95.1,80.6,69.8,90.9,0.0,,243.8,8.3,16.1,30.0,0.82,06:36:13,20:50:03
349,Atlanta,2023-07-13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,33.1,71.5,1013.5,72.3,5.0,9.9,85.0,74.0,97.4,81.7,74.0,90.7,0.004,['rain'],240.3,10.5,21.9,30.0,0.86,06:36:48,20:49:42
350,Atlanta,2023-07-14,Partially cloudy,Partly cloudy throughout the day.,52.2,72.7,1013.1,75.1,5.0,9.9,85.8,74.4,98.7,82.1,74.4,91.5,0.0,,278.8,7.8,10.3,60.0,0.89,06:37:24,20:49:19
351,Atlanta,2023-07-15,Partially cloudy,Partly cloudy throughout the day.,44.4,71.9,1012.2,70.6,5.0,9.9,87.0,75.0,99.2,82.9,75.0,91.5,0.0,,258.1,14.9,27.3,30.0,0.93,06:38:01,20:48:54
352,Atlanta,2023-07-16,Partially cloudy,Partly cloudy throughout the day.,32.2,69.3,1013.8,67.6,5.0,9.7,83.7,74.2,93.5,82.1,74.2,91.2,0.0,,304.2,11.5,19.7,10.0,0.96,06:38:38,20:48:28
353,Atlanta,2023-07-17,Partially cloudy,Partly cloudy throughout the day.,24.6,65.3,1015.8,64.6,5.0,5.9,80.0,68.5,89.7,79.6,68.5,89.8,0.0,,338.5,7.9,16.4,10.0,0.0,06:39:15,20:48:00
354,Atlanta,2023-07-18,Clear,Clear conditions throughout the day.,18.1,67.9,1017.4,66.6,5.0,5.3,83.4,69.1,95.1,81.0,69.1,91.5,0.0,,264.3,10.3,13.9,30.0,0.03,06:39:53,20:47:31
355,Atlanta,2023-07-19,Partially cloudy,Partly cloudy throughout the day.,36.4,67.8,1018.7,63.1,5.0,9.9,84.2,74.4,95.2,81.8,74.4,90.0,0.0,,287.5,15.2,26.6,30.0,0.06,06:40:32,20:47:00
356,Atlanta,2023-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,37.1,71.7,1017.6,74.5,5.0,9.4,84.9,73.2,101.9,81.6,73.2,94.7,0.158,['rain'],271.4,20.6,44.7,60.0,0.1,06:41:11,20:46:28
357,Atlanta,2023-07-21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,58.5,71.0,1013.9,77.4,5.0,9.7,81.8,72.2,99.2,79.2,72.2,91.2,0.419,['rain'],280.5,15.5,43.6,60.0,0.13,06:41:51,20:45:54
358,Atlanta,2023-07-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,71.3,69.1,1012.2,80.2,5.0,9.7,76.9,70.5,88.6,76.1,70.5,84.9,0.228,['rain'],285.8,11.1,21.9,30.0,0.16,06:42:31,20:45:18
359,Atlanta,2023-07-23,Partially cloudy,Partly cloudy throughout the day.,38.4,66.6,1013.5,66.1,5.0,9.9,81.1,71.2,91.1,80.2,71.2,89.7,0.0,,316.7,8.6,17.2,10.0,0.2,06:43:11,20:44:41
360,Atlanta,2023-07-24,Clear,Clear conditions throughout the day.,12.9,64.3,1017.8,61.0,5.0,9.9,80.7,69.6,92.6,80.2,69.6,91.5,0.0,,335.5,11.4,18.3,10.0,0.23,06:43:52,20:44:03
361,Atlanta,2023-07-25,Clear,Clear conditions throughout the day.,15.1,64.7,1019.8,59.3,5.0,9.8,82.6,69.2,94.5,81.5,69.2,92.6,0.0,,323.8,8.5,11.4,30.0,0.25,06:44:32,20:43:23
362,Atlanta,2023-07-26,Clear,Clear conditions throughout the day.,19.4,68.7,1018.9,63.1,5.0,9.7,85.9,72.9,97.0,83.5,72.9,93.3,0.0,,349.6,7.6,8.1,30.0,0.3,06:45:14,20:42:41
363,Atlanta,2023-07-27,Clear,Clear conditions throughout the day.,13.8,68.3,1018.3,61.4,5.0,9.6,86.8,73.6,97.6,84.8,73.6,95.3,0.0,,71.5,7.0,10.3,30.0,0.33,06:45:55,20:41:59
364,Atlanta,2023-07-28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,35.2,70.6,1018.9,68.4,5.0,9.6,85.6,73.9,98.3,82.8,73.9,92.8,0.056,['rain'],114.5,10.7,34.4,30.0,0.36,06:46:37,20:41:14
365,Atlanta,2023-07-29,Partially cloudy,Partly cloudy throughout the day.,38.1,71.7,1017.7,69.8,5.0,9.6,87.1,75.5,101.5,83.6,75.5,94.2,0.0,,325.9,10.3,25.3,60.0,0.4,06:47:19,20:40:29
366,Atlanta,2023-07-30,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,31.0,69.0,1015.5,66.2,5.0,9.9,84.3,74.3,96.1,82.0,74.3,89.8,0.021,['rain'],315.1,13.7,27.7,30.0,0.43,06:48:01,20:39:41
367,Atlanta,2023-07-31,Clear,Clear conditions throughout the day.,18.0,66.6,1015.4,62.0,5.0,9.9,83.6,72.2,95.0,82.6,72.2,93.3,0.0,,347.7,10.0,20.8,30.0,0.46,06:48:43,20:38:53
368,Miami,2023-05-01,Clear,Clear conditions throughout the day.,19.5,61.3,1012.6,60.7,9.0,9.9,76.6,69.4,84.8,76.6,69.4,84.7,0.0,,259.4,15.2,22.6,10.0,0.37,06:44:11,19:52:02
369,Miami,2023-05-02,Partially cloudy,Partly cloudy throughout the day.,34.5,63.8,1013.1,62.5,9.0,9.9,78.9,70.0,89.0,78.6,70.0,88.8,0.0,,251.0,13.6,21.9,10.0,0.4,06:43:26,19:52:33
370,Miami,2023-05-03,Partially cloudy,Partly cloudy throughout the day.,48.4,64.7,1012.2,63.1,9.0,9.9,79.7,71.3,90.1,79.1,71.3,89.0,0.0,,269.9,12.1,20.8,60.0,0.43,06:42:42,19:53:05
371,Miami,2023-05-04,Partially cloudy,Partly cloudy throughout the day.,24.2,58.2,1014.5,53.4,9.0,9.9,77.1,68.7,85.3,77.5,68.7,87.0,0.0,,324.2,9.5,18.3,10.0,0.47,06:41:59,19:53:36
372,Miami,2023-05-05,Partially cloudy,Partly cloudy throughout the day.,35.5,63.9,1017.0,60.3,9.0,9.9,79.7,70.6,88.4,79.2,70.6,87.2,0.0,,88.7,15.5,19.7,10.0,0.5,06:41:17,19:54:07
373,Miami,2023-05-06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,48.6,66.9,1018.3,65.0,9.0,9.7,81.3,74.1,89.5,80.0,74.1,86.2,0.192,['rain'],67.0,14.2,25.3,30.0,0.53,06:40:36,19:54:39
374,Miami,2023-05-07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,68.0,67.4,1019.0,69.7,7.0,9.8,79.0,75.2,86.1,78.4,75.2,83.0,0.133,['rain'],72.2,20.5,27.5,30.0,0.57,06:39:56,19:55:11
375,Miami,2023-05-08,Partially cloudy,Partly cloudy throughout the day.,32.5,63.8,1017.7,61.8,8.0,9.9,78.8,71.8,85.1,78.1,71.8,83.5,0.0,,84.1,12.6,24.2,10.0,0.61,06:39:17,19:55:43
376,Miami,2023-05-09,Partially cloudy,Partly cloudy throughout the day.,39.2,67.1,1017.0,66.0,9.0,9.9,81.3,71.9,88.8,80.0,71.9,86.1,0.0,,100.4,10.2,19.7,30.0,0.64,06:38:39,19:56:14
377,Miami,2023-05-10,Clear,Clear conditions throughout the day.,19.9,67.0,1016.5,63.0,8.0,9.9,82.9,74.5,91.0,81.8,74.5,90.1,0.0,,80.4,14.0,20.0,30.0,0.68,06:38:02,19:56:46
378,Miami,2023-05-11,Partially cloudy,Partly cloudy throughout the day.,34.1,67.5,1017.2,63.8,8.0,9.9,82.9,75.4,89.5,81.3,75.4,86.6,0.0,,86.3,13.9,23.0,30.0,0.71,06:37:26,19:57:18
379,Miami,2023-05-12,Partially cloudy,Partly cloudy throughout the day.,50.0,68.3,1018.0,63.9,9.0,9.9,84.0,78.4,89.8,81.9,78.4,86.4,0.0,,85.9,16.5,25.2,60.0,0.75,06:36:52,19:57:50
380,Miami,2023-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,54.4,66.2,1017.9,61.4,9.0,9.9,81.8,77.4,87.4,81.1,77.4,86.3,0.009,['rain'],81.6,16.4,23.0,60.0,0.78,06:36:18,19:58:22
381,Miami,2023-05-14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,64.6,67.9,1017.9,65.5,6.0,9.9,82.3,76.6,91.3,80.7,76.6,86.2,0.012,['rain'],67.0,17.1,27.7,60.0,0.82,06:35:46,19:58:54
382,Miami,2023-05-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,71.6,70.7,1018.1,72.3,9.0,9.8,82.9,75.6,93.5,80.7,75.6,88.4,0.354,['rain'],70.9,16.9,25.3,60.0,0.86,06:35:15,19:59:26
383,Miami,2023-05-16,Partially cloudy,Partly cloudy throughout the day.,35.8,67.6,1015.4,65.0,9.0,9.9,82.7,74.6,91.5,81.0,74.6,89.2,0.0,,143.9,11.3,19.7,30.0,0.89,06:34:45,19:59:58
384,Miami,2023-05-17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,47.6,70.7,1012.3,71.8,7.0,9.6,83.3,76.3,92.1,81.1,76.3,89.0,0.334,['rain'],212.1,14.6,33.3,60.0,0.93,06:34:16,20:00:30
385,Miami,2023-05-18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,28.5,69.6,1013.7,70.8,9.0,9.9,82.7,72.4,92.3,80.3,72.4,87.8,0.038,['rain'],172.8,11.5,28.4,60.0,0.96,06:33:48,20:01:01
386,Miami,2023-05-19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,50.1,72.8,1015.6,75.9,8.0,9.8,84.8,77.6,91.5,81.3,77.6,86.2,0.453,['rain'],106.2,11.0,24.2,60.0,0.0,06:33:22,20:01:33
387,Miami,2023-05-20,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,50.8,72.4,1015.2,73.0,8.0,9.9,86.1,77.3,96.3,82.1,77.3,88.1,0.228,['rain'],91.0,13.0,17.2,60.0,0.03,06:32:56,20:02:04
388,Miami,2023-05-21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,51.4,71.8,1013.7,72.2,9.0,9.9,85.4,77.3,93.2,81.7,77.3,86.7,0.988,['rain'],73.0,12.2,18.3,30.0,0.06,06:32:32,20:02:36
389,Miami,2023-05-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,64.0,72.0,1012.7,72.5,9.0,9.8,85.5,77.2,94.8,82.0,77.2,87.8,0.163,['rain'],91.7,13.1,20.8,30.0,0.1,06:32:10,20:03:07
390,Miami,2023-05-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,69.3,72.9,1012.0,78.0,6.0,9.5,84.0,75.2,92.0,80.5,75.2,85.2,0.502,['rain'],116.6,12.0,24.7,60.0,0.13,06:31:48,20:03:38
391,Miami,2023-05-24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,54.4,70.7,1009.7,80.1,8.0,9.7,79.2,72.6,93.8,77.6,72.6,86.2,0.97,['rain'],135.2,18.8,31.1,75.0,0.16,06:31:28,20:04:09
392,Miami,2023-05-25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,55.4,69.8,1007.8,79.5,8.0,9.4,77.9,72.6,89.4,76.9,72.6,85.1,0.523,['rain'],173.8,32.6,44.9,60.0,0.19,06:31:08,20:04:39
393,Miami,2023-05-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,62.5,70.6,1009.0,80.7,5.0,9.7,77.8,74.1,87.2,77.1,74.1,82.2,0.316,['rain'],45.7,9.6,19.7,60.0,0.23,06:30:51,20:05:09
394,Miami,2023-05-27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,48.8,70.3,1011.9,75.5,7.0,9.9,81.7,72.0,89.6,79.0,72.0,85.2,0.01,['rain'],42.5,11.0,29.8,60.0,0.25,06:30:34,20:05:39
395,Miami,2023-05-28,Partially cloudy,Partly cloudy throughout the day.,33.9,69.2,1013.3,65.0,8.0,9.9,85.3,74.5,94.7,83.0,74.5,90.5,0.0,,234.4,10.6,16.1,60.0,0.29,06:30:18,20:06:09
396,Miami,2023-05-29,Partially cloudy,Partly cloudy throughout the day.,46.3,68.7,1012.4,67.3,8.0,9.9,83.3,73.2,92.0,81.0,73.2,89.3,0.0,,309.7,12.4,17.2,60.0,0.32,06:30:04,20:06:38
397,Miami,2023-05-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,74.5,71.3,1011.9,73.5,9.0,9.7,83.4,73.2,94.6,81.0,73.2,88.3,0.698,['rain'],65.2,16.0,24.2,60.0,0.36,06:29:51,20:07:07
398,Miami,2023-05-31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,67.6,72.9,1011.8,79.7,7.0,9.8,82.6,75.9,94.6,80.0,75.9,86.6,0.066,['rain'],108.7,12.3,24.2,60.0,0.39,06:29:40,20:07:35
399,Miami,2023-06-01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,64.1,72.1,1010.7,79.1,6.0,9.9,81.4,73.9,95.7,79.5,73.9,89.0,0.133,['rain'],251.7,9.6,35.3,60.0,0.42,06:29:29,20:08:03
400,Miami,2023-06-02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,63.2,71.2,1008.0,76.1,6.0,9.7,82.1,73.7,91.8,79.7,73.7,85.6,0.427,['rain'],25.8,10.7,32.3,30.0,0.45,06:29:20,20:08:31
401,Miami,2023-06-03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,51.8,72.9,1005.6,80.8,7.0,9.6,81.6,73.4,92.3,79.5,73.4,86.2,0.389,['rain'],29.4,12.9,41.1,60.0,0.5,06:29:12,20:08:58
402,Miami,2023-06-04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,68.0,72.0,1005.2,76.3,8.0,9.7,83.6,74.4,96.0,80.6,74.4,89.2,0.069,['rain'],64.5,13.6,20.2,60.0,0.52,06:29:06,20:09:24
403,Miami,2023-06-05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,57.7,71.8,1010.0,76.0,7.0,9.6,83.6,73.1,94.6,80.6,73.1,89.5,0.233,['rain'],23.1,14.3,25.3,60.0,0.55,06:29:00,20:09:50
404,Miami,2023-06-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,78.7,71.5,1013.3,78.7,6.0,9.8,80.3,72.0,89.4,78.8,72.0,83.7,0.047,['rain'],80.4,10.4,30.7,30.0,0.59,06:28:56,20:10:16
405,Miami,2023-06-07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,53.9,72.6,1011.2,77.5,8.0,9.7,82.9,74.9,94.4,80.7,74.9,87.5,0.169,['rain'],207.1,11.3,18.3,60.0,0.63,06:28:53,20:10:40
406,Miami,2023-06-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,56.1,73.4,1010.5,79.8,9.0,9.5,82.6,76.0,97.2,80.4,76.0,88.7,0.789,['rain'],203.1,15.9,29.5,60.0,0.66,06:28:51,20:11:05
407,Miami,2023-06-09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,56.4,72.0,1010.5,71.6,8.0,9.9,86.2,76.5,97.1,82.5,76.5,89.9,0.045,['rain'],217.1,12.2,30.8,75.0,0.7,06:28:51,20:11:28
408,Miami,2023-06-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,35.3,72.5,1011.9,71.8,7.0,9.7,87.1,77.2,97.2,82.9,77.2,89.9,0.292,['rain'],183.6,14.9,23.0,75.0,0.75,06:28:51,20:11:51
409,Miami,2023-06-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,43.2,74.1,1013.4,75.0,9.0,9.8,88.9,77.8,99.3,83.1,77.8,89.1,0.222,['rain'],152.1,10.3,18.3,75.0,0.77,06:28:53,20:12:13
410,Miami,2023-06-12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,60.0,74.8,1014.1,79.2,8.0,9.5,86.9,77.6,98.7,82.1,77.6,88.0,0.476,['rain'],188.0,16.7,32.2,75.0,0.8,06:28:56,20:12:34
411,Miami,2023-06-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,63.0,74.9,1015.0,75.1,9.0,9.9,90.1,77.6,104.7,83.9,77.6,91.4,0.004,['rain'],176.3,15.8,24.2,100.0,0.84,06:29:00,20:12:54
412,Miami,2023-06-14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,51.7,75.6,1014.9,74.1,9.0,9.9,92.5,77.6,104.4,85.0,77.6,91.4,0.006,['rain'],161.8,14.9,22.8,100.0,0.87,06:29:05,20:13:14
413,Miami,2023-06-15,Partially cloudy,Partly cloudy throughout the day.,31.0,75.5,1015.0,71.1,10.0,9.9,95.3,85.7,102.5,86.3,80.2,91.9,0.0,,165.9,14.2,21.6,75.0,0.91,06:29:11,20:13:33
414,Miami,2023-06-16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,52.5,74.5,1015.4,67.2,5.0,9.9,95.8,88.6,102.5,87.3,81.4,94.3,0.016,['rain'],229.6,15.4,29.8,100.0,0.95,06:29:18,20:13:51
415,Miami,2023-06-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,60.1,73.8,1015.4,71.5,6.0,9.7,91.1,77.2,101.6,84.4,77.2,91.6,0.31,['rain'],187.6,16.7,32.9,100.0,0.98,06:29:27,20:14:08
416,Miami,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,59.0,73.8,1014.6,76.3,7.0,9.9,86.8,77.2,102.4,82.2,77.2,90.1,0.143,['rain'],236.1,14.7,31.9,75.0,0.0,06:29:36,20:14:24
417,Miami,2023-06-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,59.2,73.4,1015.3,80.0,10.0,9.3,84.1,74.6,103.3,80.3,74.6,91.4,2.006,['rain'],217.1,25.7,38.7,100.0,0.05,06:29:46,20:14:39
418,Miami,2023-06-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,51.7,73.2,1014.9,76.9,10.0,9.5,86.2,73.1,101.7,81.7,73.1,90.7,0.555,['rain'],131.1,16.1,27.3,75.0,0.08,06:29:58,20:14:53
419,Miami,2023-06-21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,61.0,72.8,1014.2,74.4,9.0,9.9,87.4,73.0,99.8,82.2,73.0,90.6,0.022,['rain'],136.3,14.4,19.7,75.0,0.11,06:30:10,20:15:06
420,Miami,2023-06-22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,59.0,75.5,1015.7,78.3,5.0,9.8,90.5,77.9,101.3,83.1,77.9,87.5,0.069,['rain'],124.2,14.4,17.2,100.0,0.15,06:30:23,20:15:19
421,Miami,2023-06-23,Partially cloudy,Partly cloudy throughout the day.,60.5,77.6,1017.0,78.1,7.0,9.9,96.4,86.8,107.1,85.4,80.3,91.1,0.0,,121.5,13.7,21.9,100.0,0.18,06:30:38,20:15:30
422,Miami,2023-06-24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,62.6,76.8,1016.8,80.7,9.0,9.6,92.6,75.8,107.8,83.6,75.8,91.9,0.315,['rain'],116.2,13.7,20.8,75.0,0.21,06:30:53,20:15:40
423,Miami,2023-06-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,65.0,75.5,1015.7,87.9,6.0,9.8,81.6,76.3,101.6,79.5,76.3,89.6,0.82,['rain'],174.8,13.7,29.8,75.0,0.24,06:31:09,20:15:49
424,Miami,2023-06-26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,48.0,75.7,1014.8,82.6,9.0,9.6,87.3,76.3,98.9,81.8,76.3,88.1,0.263,['rain'],101.3,10.0,18.3,75.0,0.25,06:31:26,20:15:56
425,Miami,2023-06-27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,33.9,75.6,1014.4,78.0,9.0,9.9,90.0,77.7,103.1,83.8,77.7,94.0,0.027,['rain'],149.8,11.7,18.3,60.0,0.31,06:31:44,20:16:03
426,Miami,2023-06-28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,45.9,75.1,1014.1,72.2,7.0,9.9,93.4,78.1,103.7,85.5,78.1,94.3,0.008,['rain'],233.7,12.3,24.2,60.0,0.34,06:32:02,20:16:09
427,Miami,2023-06-29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,73.0,74.4,1014.0,72.8,5.0,9.7,91.5,85.8,105.3,84.2,80.6,93.4,0.248,['rain'],103.2,15.2,40.3,60.0,0.38,06:32:21,20:16:13
428,Miami,2023-06-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,56.0,74.5,1014.6,75.7,6.0,9.9,89.3,78.8,99.0,83.2,78.8,88.5,0.188,['rain'],165.7,13.9,40.3,60.0,0.41,06:32:41,20:16:16
429,Miami,2023-07-01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,58.2,75.6,1014.8,78.6,8.0,9.7,89.6,78.9,99.1,83.1,78.9,88.9,0.397,['rain'],112.3,9.5,13.9,60.0,0.44,06:33:02,20:16:19
430,Miami,2023-07-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,63.4,76.1,1015.3,82.3,9.0,9.5,87.6,77.9,104.3,82.5,77.9,90.7,2.313,['rain'],111.1,13.0,36.7,60.0,0.47,06:33:24,20:16:19
431,Miami,2023-07-03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,54.8,77.0,1016.4,80.4,9.0,9.9,91.4,78.7,105.5,84.0,78.7,91.7,0.478,['rain'],104.0,10.5,13.9,75.0,0.5,06:33:46,20:16:19
432,Miami,2023-07-04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,51.9,76.6,1017.5,76.1,9.0,9.8,94.8,79.8,104.1,85.2,79.8,90.6,0.044,['rain'],99.8,10.6,15.0,75.0,0.54,06:34:08,20:16:17
433,Miami,2023-07-05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,49.4,76.6,1017.5,74.6,9.0,9.9,95.6,79.8,105.5,85.9,79.8,91.5,0.008,['rain'],113.1,9.9,17.2,75.0,0.58,06:34:32,20:16:15
434,Miami,2023-07-06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,59.5,76.0,1016.1,73.5,8.0,9.9,95.2,86.1,105.9,85.7,81.0,94.2,0.061,['rain'],166.4,9.6,29.8,75.0,0.61,06:34:56,20:16:11
435,Miami,2023-07-07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,57.5,74.7,1015.3,72.4,9.0,9.8,92.3,79.6,106.3,85.0,79.6,94.0,0.251,['rain'],266.3,15.5,21.9,60.0,0.65,06:35:20,20:16:05
436,Miami,2023-07-08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,56.5,75.1,1015.5,74.1,9.0,9.9,92.3,76.7,104.7,85.0,76.7,95.4,0.127,['rain'],277.5,13.9,28.4,75.0,0.68,06:35:45,20:15:59
437,Miami,2023-07-09,Partially cloudy,Partly cloudy throughout the day.,59.3,74.7,1016.5,73.9,9.0,9.9,90.7,76.4,109.4,84.6,76.4,93.1,0.0,,203.0,13.6,21.9,75.0,0.75,06:36:10,20:15:51
438,Miami,2023-07-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,42.1,75.6,1017.1,71.6,8.0,9.9,94.4,78.9,107.6,86.3,78.9,93.8,0.006,['rain'],171.8,14.3,28.9,75.0,0.75,06:36:36,20:15:42
439,Miami,2023-07-11,Partially cloudy,Partly cloudy throughout the day.,42.8,74.9,1017.8,69.2,8.0,9.9,95.0,78.1,106.2,86.7,78.1,94.3,0.0,,141.8,10.7,13.9,75.0,0.79,06:37:03,20:15:31
440,Miami,2023-07-12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,46.6,75.8,1017.0,68.9,8.0,9.9,98.0,88.9,104.7,87.9,81.2,94.1,0.003,['rain'],115.5,10.1,15.0,75.0,0.82,06:37:29,20:15:19
441,Miami,2023-07-13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,48.9,76.3,1015.5,70.6,8.0,9.8,98.2,88.4,106.5,87.2,82.9,92.7,0.171,['rain'],125.2,10.5,19.7,75.0,0.86,06:37:56,20:15:06
442,Miami,2023-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,52.5,74.7,1015.7,72.1,8.0,9.8,92.7,79.5,104.3,84.9,79.5,92.8,0.475,['rain'],84.1,15.4,19.7,60.0,0.89,06:38:24,20:14:52
443,Miami,2023-07-15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,54.3,74.6,1016.8,74.3,9.0,9.6,90.3,79.0,103.4,84.0,79.0,90.9,0.125,['rain'],147.3,10.5,16.1,75.0,0.93,06:38:51,20:14:36
444,Miami,2023-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,56.0,75.3,1017.4,78.2,9.0,9.9,89.0,75.3,108.1,83.3,75.3,94.3,0.082,['rain'],195.7,14.7,25.3,75.0,0.96,06:39:19,20:14:20
445,Miami,2023-07-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,69.2,75.4,1018.0,81.6,9.0,9.7,86.6,77.7,103.9,81.7,77.7,90.4,0.212,['rain'],129.0,13.0,37.4,75.0,0.0,06:39:48,20:14:01
446,Miami,2023-07-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,61.3,76.0,1018.9,76.8,8.0,9.9,92.8,79.5,102.6,84.3,79.5,90.0,0.112,['rain'],95.8,11.6,24.2,75.0,0.03,06:40:16,20:13:42
447,Miami,2023-07-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,56.4,75.7,1019.9,72.9,10.0,9.8,94.8,88.2,102.2,85.6,81.5,91.4,0.161,['rain'],119.8,13.7,27.7,75.0,0.06,06:40:45,20:13:21
448,Miami,2023-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,53.5,76.2,1018.9,70.3,8.0,9.8,98.0,91.9,105.4,87.3,83.6,92.8,0.133,['rain'],113.9,12.2,23.0,75.0,0.1,06:41:14,20:12:59
449,Miami,2023-07-21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,48.8,75.3,1016.4,70.7,9.0,9.9,95.5,86.7,106.0,86.1,82.3,93.2,0.011,['rain'],167.1,10.0,35.6,100.0,0.13,06:41:43,20:12:36
450,Miami,2023-07-22,Partially cloudy,Partly cloudy throughout the day.,42.8,74.9,1015.1,66.9,9.0,9.9,96.9,86.4,109.5,87.7,80.5,95.9,0.0,,254.0,12.7,25.3,100.0,0.16,06:42:12,20:12:11
